kind,surrogate,buy_and_hold,best_return,best_excess,median_excess,n_beating
shuffle,104,8.907842507728402,21.89501535955011,1.3107972640553522,-0.7522260509339356,11
shuffle,105,8.908721152945224,15.77789037132797,0.6932447802652095,-0.6107852421679811,76
shuffle,106,8.90720263048491,51.276091189742715,4.276574340862558,-0.46055678780535275,511
shuffle,107,8.906824947395478,12.850163669354044,0.39804263655585004,-0.7267625187587641,5
shuffle,108,8.907764037385544,5.353904601701058,-0.3586943958570774,-0.8393363711180655,0
shuffle,109,8.90845057355288,50.700513874015456,4.217820232359212,0.6077032615716914,1260
shuffle,110,8.907035404504134,25.636081886166902,1.6886026746262637,-0.020640886120263047,683
shuffle,111,8.907932114498097,6.148510005332496,-0.2785063600837342,-0.7695377365907599,0
shuffle,112,8.907490237626583,36.278601258112296,2.762668482532129,-0.41074554870858765,171
shuffle,113,8.906845091721891,42.93736571320244,3.4350512505657607,0.3315412898367923,1008
shuffle,114,8.911009230146734,14.913543083167868,0.6056430494245706,-0.7575258153444877,38
shuffle,115,8.90752770909974,7.321796377081466,-0.16005318163903115,-0.8608309358854678,0
shuffle,116,8.907340855107888,11.196899251079072,0.23109716617761933,-0.8030258389144899,3
shuffle,117,8.90720197303414,127.91252016984822,12.012000817256782,-0.5220657800417359,170
shuffle,118,8.907722605919314,5.83293581153857,-0.310342438588635,-0.7609678444988335,0
shuffle,119,8.910672420526005,23.63613609873523,1.4858188277630182,-0.24929823682518482,297
shuffle,120,8.90912805387309,16.85338871499632,0.8017113733854848,-0.5909945941494663,36
shuffle,121,8.907552016205242,7.759532725903194,-0.11587315296697875,-0.7489555407747023,0
shuffle,122,8.907433337733343,4.440587711030219,-0.45085800473577187,-0.8824202941671166,0
shuffle,123,8.908081258802387,14.678244155309775,0.5823693554573091,-0.8216987593325512,4
shuffle,124,8.907673048865645,11.11863018366892,0.2231560452084571,-0.5879284505713288,14
shuffle,125,8.907355746798927,13.640606415622521,0.4777511567960917,-0.8394967826872202,11
shuffle,126,8.906637936152526,13.249502473736058,0.43837925293857904,-0.9276696498550755,3
shuffle,127,8.908608608394234,37.331853733266925,2.868540503334998,-0.5802004136927226,124
shuffle,128,8.906907261008993,29.930059808212643,2.122070187327311,0.05458858463513916,750
shuffle,129,8.909359274075548,13.512931804226078,0.4645681322902686,-0.9116396202788639,3
shuffle,130,8.907201180451496,20.4887616235045,1.1690042658975464,-0.1478584718373938,503
shuffle,131,8.907445698547269,39.52454651317148,3.090312250625164,-0.22413410842774506,468
shuffle,132,8.907420485847224,8.777171681120462,-0.013146590973182382,-0.9078583560872178,0
shuffle,133,8.907979760007786,23.015420819064058,1.423846374414191,-0.9410712737862222,3
shuffle,134,8.907380032708526,8.79829232687953,-0.011010752133142176,-0.8597977994328261,0
shuffle,135,8.907367577097906,13.051601831743497,0.41829822325614474,-0.5633145169054816,10
