time,actual,B0 train mean,B1 climatology,B2 smart persistence,M ridge,M gbdt,M esn
2019-06-11 17:00:00+00:00,0.06073822792989258,0.10235762977579373,0.078860900325885,0.0720129137982853,0.043174590817766915,0.06197203830732612,0.054149656309653536
2019-06-11 18:00:00+00:00,0.01799127695662709,0.10235762977579373,0.023577631758921986,0.03401235435477381,0.018457597935237796,0.012518017740534435,0.01871604975421378
2019-06-11 19:00:00+00:00,0.0014336483321217995,0.10235762977579373,0.001728012605744102,0.00598354070268021,0.008256440863373446,0.0011091598676295138,0.0031480152244759557
2019-06-11 20:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.0043315985284086145,0.0,0.0
2019-06-11 21:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.00038109395660002043,2.574538853699131e-05,0.0004359533343070293
2019-06-11 22:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.007138172849751531,0.0,0.0
2019-06-11 23:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.007813242846564844,8.507500128505689e-06,0.0
2019-06-12 00:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.002529438238298848,0.00013138243103124104,0.0
2019-06-12 01:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.004566024209204517,0.00013138243103124104,0.0
2019-06-12 02:00:00+00:00,0.00010095299628492974,0.10235762977579373,6.562532381458301e-05,0.0,0.006607618556176531,0.00020654742924535065,0.0
2019-06-12 03:00:00+00:00,0.005491842997900178,0.10235762977579373,0.006875755770477883,0.0,0.009071295420327974,0.003539169504089414,0.004407745669377461
2019-06-12 04:00:00+00:00,0.03428363753836214,0.10235762977579373,0.04376373253857002,0.07711655353858887,0.038205208157546744,0.0368284937869066,0.04251432451402545
2019-06-12 05:00:00+00:00,0.08803101276045873,0.10235762977579373,0.11665919095068343,0.08434786470235499,0.09924622612481754,0.08935204287700654,0.0975988339683552
2019-06-12 06:00:00+00:00,0.14825957034404783,0.10235762977579373,0.21563647985548567,0.15577823582266015,0.1625418593730773,0.1596489148565689,0.16067232713404123
2019-06-12 07:00:00+00:00,0.19467775803585852,0.10235762977579373,0.3113725525197627,0.19078259134176664,0.20883665111510444,0.20784434937006005,0.21185298579046957
2019-06-12 08:00:00+00:00,0.22569051849458893,0.10235762977579373,0.39232714224790144,0.23532184212618792,0.23199127613678971,0.2567854665579066,0.2399376665392035
2019-06-12 09:00:00+00:00,0.260034727830722,0.10235762977579373,0.4442137794309686,0.25196113396679126,0.2470331677195369,0.260205862352379,0.2526166621512619
2019-06-12 10:00:00+00:00,0.29229930544338556,0.10235762977579373,0.4739302491231349,0.2635193733379553,0.28558209883076696,0.2826077272991112,0.28147899560621703
2019-06-12 11:00:00+00:00,0.3073211112905831,0.10235762977579373,0.48075127016874264,0.3072039049043148,0.3118948116434239,0.3025189997066078,0.305092534264717
2019-06-12 12:00:00+00:00,0.30867388144080116,0.10235762977579373,0.46186154744856267,0.2995510153529617,0.29878685885798417,0.3012144082571459,0.30062502394667695
2019-06-12 13:00:00+00:00,0.2792359877241157,0.10235762977579373,0.4158105254048614,0.3004918935008448,0.28883741525734064,0.2947198040275364,0.2888967185820296
2019-06-12 14:00:00+00:00,0.24430625100952996,0.10235762977579373,0.3458087330400743,0.2630007487173993,0.2271556749033326,0.23761013771779657,0.23344591134348025
2019-06-12 15:00:00+00:00,0.19984655144564692,0.10235762977579373,0.2578322978639359,0.20573237509153425,0.19637534845793223,0.18750545342143304,0.19580402612524317
2019-06-12 16:00:00+00:00,0.13959780326280083,0.10235762977579373,0.1619482918573625,0.17468886999836017,0.14753416721635781,0.1347193939437035,0.14170755183485712
2019-06-12 17:00:00+00:00,0.06891051526409304,0.10235762977579373,0.07861516254975724,0.07757199666921992,0.06807555281242034,0.06993740540850683,0.07214732598261327
2019-06-12 18:00:00+00:00,0.021139557422064286,0.10235762977579373,0.023935921112223535,0.03858869354301439,0.010503229474600959,0.021647266027680544,0.014709741051041017
2019-06-12 19:00:00+00:00,0.0015748667420449039,0.10235762977579373,0.0018338598801341329,0.007030596137033774,0.006244591200656402,0.0015967022660562144,0.0014523534940247829
2019-06-12 20:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.003789028275744677,0.0,0.0
2019-06-12 21:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.0018406843881828006,2.574538853699131e-05,0.0
2019-06-12 22:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.0072216031242617745,0.0,0.0
2019-06-12 23:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.00782087060131638,8.507500128505689e-06,0.0
2019-06-13 00:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.0025340898262592865,0.00013138243103124104,0.0
2019-06-13 01:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.004569035011453337,0.00013138243103124104,0.0
2019-06-13 02:00:00+00:00,8.07526143658901e-05,0.10235762977579373,6.43974187213855e-05,0.0,0.006609773510767802,0.00020654742924535065,0.0
